pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,min_cluster_size_min,min_cluster_size_mean,max_cluster_size_max,max_cluster_size_mean,cluster_size_ratio_max,cluster_size_ratio_mean,runs,model_name,model_display,source_file,inertia_value,silhouette_value,min_cluster_size,cluster_size_ratio,fold_eligible
8,6,0.9376826487555356,2878.040434800527,18.33111175238381,0.2982298905424217,0.0114595777933192,1,9.2,56,54.6,55.0,14.898181818181817,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,2878.040434800527,0.2982298905424217,1,55.0,False
8,7,0.9376826487555356,2615.1974687304737,22.439433628174257,0.2976821119455128,0.0108675947757961,1,2.6,55,53.4,55.0,43.8,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,2615.1974687304737,0.2976821119455128,1,55.0,False
8,8,0.9376826487555356,2383.067981271553,14.637202590025153,0.2761440247480879,0.0103785079828116,1,1.0,50,47.0,50.0,47.0,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,2383.067981271553,0.2761440247480879,1,50.0,False
8,9,0.9376826487555356,2231.867631175869,18.862222820302385,0.2539758594231583,0.011174666264506,1,1.0,42,38.2,42.0,38.2,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,2231.867631175869,0.2539758594231583,1,42.0,False
10,2,0.9467199811325916,6555.185078338514,0.0,0.3188865331477761,0.0,93,93.0,110,110.0,1.1827956989247312,1.1827956989247312,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,6555.185078338514,0.3188865331477761,93,1.1827956989247312,True
10,3,0.9467199811325916,4656.811369036038,0.0701680722905948,0.3361927318156585,7.176129461695729e-05,41,41.0,88,87.2,2.1463414634146343,2.126829268292683,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,4656.811369036038,0.3361927318156585,41,2.1463414634146343,True
10,4,0.9467199811325916,3811.532726074972,0.0,0.3290069644341327,0.0,19,19.0,70,70.0,3.6842105263157894,3.684210526315789,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,3811.532726074972,0.3290069644341327,19,3.6842105263157894,True
10,5,0.9467199811325916,3285.627776867024,2.1122017901676413,0.3019413847064857,0.0020875218976649,15,17.2,59,55.8,3.933333333333333,3.291812865497076,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,3285.627776867024,0.3019413847064857,15,3.933333333333333,True
10,6,0.9467199811325916,2962.577014109164,8.62772741159679,0.291605512025593,0.0042418699754603,9,10.6,55,54.2,6.0,5.161818181818182,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,2962.577014109164,0.291605512025593,9,6.0,False
10,7,0.9467199811325916,2718.2172825338007,9.768859508021242,0.2855672826888801,0.0132800401886779,1,3.0,55,52.6,55.0,43.509090909090915,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,2718.2172825338007,0.2855672826888801,1,55.0,False
10,8,0.9467199811325916,2485.0825544121426,16.748573930297766,0.2740395794096995,0.0107884280415409,1,1.0,57,50.4,57.0,50.4,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,2485.0825544121426,0.2740395794096995,1,57.0,False
10,9,0.9467199811325916,2305.7145387819687,10.413549466449409,0.2644847349941523,0.012001073798954,1,1.0,52,45.2,52.0,45.2,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,2305.7145387819687,0.2644847349941523,1,52.0,False
12,2,0.953705999229963,6628.351754757529,0.0,0.3169767244173995,0.0,93,93.0,110,110.0,1.1827956989247312,1.1827956989247312,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,6628.351754757529,0.3169767244173995,93,1.1827956989247312,True
12,3,0.953705999229963,4729.8518809157895,0.0804213152714727,0.3334924771955264,7.098926488095005e-05,41,41.0,88,87.2,2.1463414634146343,2.126829268292683,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,4729.8518809157895,0.3334924771955264,41,2.1463414634146343,True
12,4,0.953705999229963,3883.5803967416505,0.0,0.3258978230160599,0.0,19,19.0,70,70.0,3.6842105263157894,3.684210526315789,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,3883.5803967416505,0.3258978230160599,19,3.6842105263157894,True
12,5,0.953705999229963,3358.06402602405,3.2004099757300213,0.2977478812244502,0.0016418569289173,15,16.6,59,56.8,3.933333333333333,3.477894736842105,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,3358.06402602405,0.2977478812244502,15,3.933333333333333,True
12,6,0.953705999229963,3053.823820618626,29.078561836915267,0.2850386306394367,0.0136312705174627,9,10.4,55,53.8,6.0,5.209090909090909,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,3053.823820618626,0.2850386306394367,9,6.0,False
12,7,0.953705999229963,2801.280282394103,22.100487406052068,0.2806461382581363,0.0173407194215017,1,4.4,55,52.6,55.0,34.0,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,2801.280282394103,0.2806461382581363,1,55.0,False
12,8,0.953705999229963,2537.6002968144776,8.945765549968257,0.2719909946189306,0.0097692117135542,1,1.0,55,51.4,55.0,51.4,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,2537.6002968144776,0.2719909946189306,1,55.0,False
12,9,0.953705999229963,2367.1469650837544,16.84278656947711,0.2586143577750471,0.0233556309907161,1,1.0,54,45.4,54.0,45.4,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,2367.1469650837544,0.2586143577750471,1,54.0,False
15,2,0.9620339658139774,6715.672318702345,0.0,0.3141596867233512,0.0,93,93.0,110,110.0,1.1827956989247312,1.1827956989247312,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,6715.672318702345,0.3141596867233512,93,1.1827956989247312,True
15,3,0.9620339658139774,4816.687104366027,0.0958737266392133,0.3296011596077954,8.172725650868576e-05,41,41.0,88,87.2,2.1463414634146343,2.126829268292683,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,4816.687104366027,0.3296011596077954,41,2.1463414634146343,True
15,4,0.9620339658139774,3970.232011486177,0.677823552814783,0.3214779337417082,0.0003385421364405,19,19.0,71,70.2,3.736842105263158,3.694736842105263,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,3970.232011486177,0.3214779337417082,19,3.736842105263158,True
15,5,0.9620339658139774,3444.62743208451,1.9870586446582723,0.2929196136395424,0.0015790208097336,15,17.2,60,56.2,4.0,3.315672514619883,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,3444.62743208451,0.2929196136395424,15,4.0,True
15,6,0.9620339658139774,3126.6093344524666,21.30696887422815,0.2868129240609585,0.0097981627911896,9,11.0,55,54.6,6.111111111111111,5.09059829059829,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,3126.6093344524666,0.2868129240609585,9,6.111111111111111,False
15,7,0.9620339658139774,2863.9885364582615,28.93745621650219,0.2842116536439355,0.0110169437254333,1,3.0,55,53.6,55.0,43.78181818181818,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,2863.9885364582615,0.2842116536439355,1,55.0,False
15,8,0.9620339658139774,2635.8873434771535,28.593528819789466,0.2587053227317713,0.0237603481753338,1,1.0,55,47.6,55.0,47.6,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,2635.8873434771535,0.2587053227317713,1,55.0,False
15,9,0.9620339658139774,2447.4806418674902,10.010523878151709,0.243915734751442,0.0131897931818787,1,1.0,54,42.0,54.0,42.0,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,2447.4806418674902,0.243915734751442,1,54.0,False
18,2,0.9677494300389882,6775.442407521169,0.0,0.3119782014682647,0.0,93,93.0,110,110.0,1.1827956989247312,1.1827956989247312,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,6775.442407521169,0.3119782014682647,93,1.1827956989247312,True
18,3,0.9677494300389882,4876.567496372578,0.1180810609690172,0.3266939529101962,7.453666512560765e-05,41,41.0,88,87.2,2.1463414634146343,2.126829268292683,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,4876.567496372578,0.3266939529101962,41,2.1463414634146343,True
18,4,0.9677494300389882,4029.739778885739,0.0,0.3183896301026278,0.0,19,19.0,70,70.0,3.6842105263157894,3.684210526315789,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,4029.739778885739,0.3183896301026278,19,3.6842105263157894,True
18,5,0.9677494300389882,3503.325196542393,2.167112965374008,0.2875296205364401,0.0029183222268688,15,16.6,57,55.6,3.8,3.376601307189542,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,3503.325196542393,0.2875296205364401,15,3.8,True
18,6,0.9677494300389882,3181.7094018117327,16.75562528641424,0.278868526520563,0.0087008634934737,9,11.2,55,54.6,6.111111111111111,4.965042735042735,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,3181.7094018117327,0.278868526520563,9,6.111111111111111,False
18,7,0.9677494300389882,2927.7387431378515,18.10549514292181,0.2865647314095663,0.0098325134335211,1,2.8,56,55.0,56.0,45.1,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,2927.7387431378515,0.2865647314095663,1,56.0,False
18,8,0.9677494300389882,2666.545254208149,17.171089483370324,0.263647914751068,0.0117094177049304,1,1.0,54,50.0,54.0,50.0,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,2666.545254208149,0.263647914751068,1,54.0,False
18,9,0.9677494300389882,2502.6674250382384,9.40657840217245,0.2416418649672317,0.0106821281162905,1,1.0,43,39.0,43.0,39.0,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,2502.6674250382384,0.2416418649672317,1,43.0,False
20,2,0.9706790119924148,6806.08400488728,0.0,0.3108829049917187,0.0,93,93.0,110,110.0,1.1827956989247312,1.1827956989247312,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,6806.08400488728,0.3108829049917187,93,1.1827956989247312,True
20,3,0.9706790119924148,4907.295868730622,0.1299083176164548,0.3252636409120036,7.613538346269355e-05,41,41.0,88,87.2,2.1463414634146343,2.126829268292683,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,4907.295868730622,0.3252636409120036,41,2.1463414634146343,True
20,4,0.9706790119924148,4060.054348389622,0.0,0.3167366017483692,0.0,19,19.0,70,70.0,3.6842105263157894,3.684210526315789,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,4060.054348389622,0.3167366017483692,19,3.6842105263157894,True
20,5,0.9706790119924148,3532.6812003487307,2.787563453572808,0.2867497737276402,0.0031832805562212,15,17.2,56,54.8,3.6,3.2010457516339867,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,3532.6812003487307,0.2867497737276402,15,3.6,True
20,6,0.9706790119924148,3204.183806736537,14.7389144797686,0.2786969883348881,0.0073948618858847,9,10.8,55,54.6,6.111111111111111,5.118888888888889,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,3204.183806736537,0.2786969883348881,9,6.111111111111111,False
20,7,0.9706790119924148,2945.1218745951696,17.838271664475354,0.2867843428348899,0.0057565706271065,1,1.0,56,54.8,56.0,54.8,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,2945.1218745951696,0.2867843428348899,1,56.0,False
20,8,0.9706790119924148,2712.4201353006697,44.5439102143487,0.2557127307971371,0.0123611196028222,1,1.0,54,49.2,54.0,49.2,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,2712.4201353006697,0.2557127307971371,1,54.0,False
20,9,0.9706790119924148,2540.215556776621,13.75124699118012,0.2409247459321981,0.0126910334347183,1,1.0,55,41.6,55.0,41.6,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,2540.215556776621,0.2409247459321981,1,55.0,False
25,2,0.9764892740410276,6867.104348177525,0.0,0.3085372338264456,0.0,93,93.0,110,110.0,1.1827956989247312,1.1827956989247312,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,6867.104348177525,0.3085372338264456,93,1.1827956989247312,True
25,3,0.9764892740410276,4968.042263803676,0.1448694520829727,0.3221727711963776,7.663103341369696e-05,41,41.0,88,87.2,2.1463414634146343,2.126829268292683,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,4968.042263803676,0.3221727711963776,41,2.1463414634146343,True
25,4,0.9764892740410276,4120.006278003147,0.0,0.3134260228986966,0.0,19,19.0,70,70.0,3.6842105263157894,3.684210526315789,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,4120.006278003147,0.3134260228986966,19,3.6842105263157894,True
25,5,0.9764892740410276,3591.773310863636,2.094958667494113,0.2823370267740124,0.0016433654635679,15,17.4,60,56.0,4.0,3.272982456140351,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,3591.773310863636,0.2823370267740124,15,4.0,True
25,6,0.9764892740410276,3273.1123302137476,17.7512957898664,0.27777947232783,0.0061096807099619,9,10.8,56,55.0,6.111111111111111,5.158888888888889,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,3273.1123302137476,0.27777947232783,9,6.111111111111111,False
25,7,0.9764892740410276,2996.8022132760098,17.505932179738398,0.2814246324417734,0.0060059672603462,1,1.0,56,55.0,56.0,55.0,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,2996.8022132760098,0.2814246324417734,1,56.0,False
25,8,0.9764892740410276,2762.559228706068,28.429087431750663,0.2559809027579211,0.0113016440870926,1,1.0,54,47.8,54.0,47.8,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,2762.559228706068,0.2559809027579211,1,54.0,False
25,9,0.9764892740410276,2586.992937020602,9.68409308959027,0.2304704743997435,0.0084577407243184,1,1.0,42,39.0,42.0,39.0,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,2586.992937020602,0.2304704743997435,1,42.0,False
30,2,0.980710052644758,6911.38657552684,0.0,0.3069406541554902,0.0,93,93.0,110,110.0,1.1827956989247312,1.1827956989247312,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,6911.38657552684,0.3069406541554902,93,1.1827956989247312,True
30,3,0.980710052644758,5012.210630377844,0.1433396197538538,0.320027104979104,7.820188629126822e-05,41,41.0,88,87.2,2.1463414634146343,2.126829268292683,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,5012.210630377844,0.320027104979104,41,2.1463414634146343,True
30,4,0.980710052644758,4163.579669311398,0.0,0.3110271466807315,0.0,19,19.0,70,70.0,3.6842105263157894,3.684210526315789,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,4163.579669311398,0.3110271466807315,19,3.6842105263157894,True
30,5,0.980710052644758,3635.711757774912,2.616723478281567,0.2807232812376896,0.0015620912450028,15,18.0,56,55.2,3.7333333333333334,3.0978362573099414,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,3635.711757774912,0.2807232812376896,15,3.7333333333333334,True
30,6,0.980710052644758,3313.0170225568836,16.99050180189561,0.2737997831002432,0.0064832963988822,9,10.6,55,54.6,6.111111111111111,5.218888888888889,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,3313.0170225568836,0.2737997831002432,9,6.111111111111111,False
30,7,0.980710052644758,3054.076190375735,22.64352644875714,0.2677155961653209,0.0125611296413905,1,2.6,57,54.4,57.0,44.8,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,3054.076190375735,0.2677155961653209,1,57.0,False
30,8,0.980710052644758,2818.969561001565,36.06359093331146,0.2531393607202939,0.0113577486617382,1,1.0,54,51.0,54.0,51.0,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,2818.969561001565,0.2531393607202939,1,54.0,False
30,9,0.980710052644758,2646.660785334939,18.614693800874537,0.2488835188875438,0.0150913546118238,1,1.0,55,50.4,55.0,50.4,5,ctranspath,CTransPath,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_ctranspath_averaged.csv,2646.660785334939,0.2488835188875438,1,55.0,False
2,2,0.7983775695363493,421.3128641000291,0.0,0.970165433764418,0.0,1,1.0,202,202.0,202.0,202.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,421.3128641000291,0.970165433764418,1,202.0,False
2,3,0.7983775695363493,205.24999705439564,0.4702947191513125,0.7002465762561015,0.0102963625358936,1,1.0,187,184.2,187.0,184.2,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,205.24999705439564,0.7002465762561015,1,187.0,False
2,4,0.7983775695363493,118.67678713062548,0.0,0.6032016258924231,0.0,1,1.0,164,164.0,164.0,164.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,118.67678713062548,0.6032016258924231,1,164.0,False
2,5,0.7983775695363493,57.12637716808284,0.0091033911963261,0.5249532017842276,0.00069444969159,1,1.0,95,94.6,95.0,94.6,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,57.12637716808284,0.5249532017842276,1,95.0,False
2,6,0.7983775695363493,32.01174601419176,0.035164704036619,0.5391146354880746,0.0004891656451349,1,1.0,90,85.8,90.0,85.8,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,32.01174601419176,0.5391146354880746,1,90.0,False
2,7,0.7983775695363493,21.471518452312107,0.0128855438696793,0.5407646432277378,0.0010493492326658,1,1.0,82,79.6,82.0,79.6,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,21.471518452312107,0.5407646432277378,1,82.0,False
2,8,0.7983775695363493,15.05223018535835,0.0161609879904015,0.5077636702118857,0.0003425642477971,1,1.0,64,62.6,64.0,62.6,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,15.05223018535835,0.5077636702118857,1,64.0,False
2,9,0.7983775695363493,11.372806307103383,0.0578855083498476,0.4903535696649221,0.0020831890979401,1,1.0,57,52.0,57.0,52.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,11.372806307103383,0.4903535696649221,1,57.0,False
3,2,0.846331841478262,623.9573167568484,0.0,0.960253706454375,0.0,1,1.0,202,202.0,202.0,202.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,623.9573167568484,0.960253706454375,1,202.0,False
3,3,0.846331841478262,403.04836480286224,0.00868762704134,0.558861456422152,0.0027439221482916,1,1.0,181,180.4,181.0,180.4,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,403.04836480286224,0.558861456422152,1,181.0,False
3,4,0.846331841478262,225.08853608848065,0.2092667793238443,0.4748265178054193,0.0024065494875294,1,1.0,114,112.8,114.0,112.8,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,225.08853608848065,0.4748265178054193,1,114.0,False
3,5,0.846331841478262,143.5996093965244,0.0,0.5020929809597594,0.0,1,1.0,100,100.0,100.0,100.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,143.5996093965244,0.5020929809597594,1,100.0,False
3,6,0.846331841478262,109.6832046738853,0.0454469973392633,0.4903044169736398,0.0019418098602543,1,1.0,92,91.6,92.0,91.6,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,109.6832046738853,0.4903044169736398,1,92.0,False
3,7,0.846331841478262,86.54743325026891,0.1695289905019542,0.4637657676441901,0.0289919242846118,1,1.0,88,84.8,88.0,84.8,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,86.54743325026891,0.4637657676441901,1,88.0,False
3,8,0.846331841478262,67.68933066340674,0.0555880572431307,0.4294254672516424,0.0029447254404413,1,1.0,63,61.8,63.0,61.8,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,67.68933066340674,0.4294254672516424,1,63.0,False
3,9,0.846331841478262,55.81285309636432,0.1264726858668525,0.4021591055654266,0.0031410774370333,1,1.0,54,52.8,54.0,52.8,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,55.81285309636432,0.4021591055654266,1,54.0,False
4,2,0.864934910310669,702.5180370882023,0.0,0.957864313340152,0.0,1,1.0,202,202.0,202.0,202.0,5,swin_base_patch4_window7_224,Swin Base Patch4 Window7 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_swin_base_patch4_window7_224_averaged.csv,702.5180370882023,0.957864313340152,1,202.0,False
