pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,min_cluster_size_min,min_cluster_size_mean,max_cluster_size_max,max_cluster_size_mean,cluster_size_ratio_max,cluster_size_ratio_mean,runs
20,4,0.7965398467061695,11808.252596533308,2.7447663638774364,0.17142287209538992,0.0007548959444683786,24,24.2,75,72.0,3.125,2.977,5
20,5,0.7965398467061695,10617.280260238716,2.1368523837490967,0.18302710102802927,0.0008314542883272445,22,23.6,51,51.0,2.3181818181818183,2.1636363636363636,5
20,6,0.7965398467061695,9852.116090225389,3.970514084793603,0.18687668636703045,0.001759805964419097,18,19.2,53,51.4,2.9444444444444446,2.701010101010101,5
20,7,0.7965398467061695,9341.67735494631,10.906698787594145,0.17159828773125163,0.003126177827881831,14,17.2,52,49.4,3.5714285714285716,2.925572263993317,5
20,8,0.7965398467061695,8965.26383741188,54.273385501069136,0.1573511550321765,0.005324039319117085,12,14.4,45,36.6,3.75,2.5977380952380953,5
20,9,0.7965398467061695,8630.099381472426,13.744909556237534,0.15396214200202857,0.0015915844637492042,13,13.8,36,34.2,2.769230769230769,2.4864468864468865,5
25,2,0.8290328274876758,15827.92849916732,0.0,0.18064089373654318,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5
25,3,0.8290328274876758,13938.110212548734,1.3029269198972062,0.16111537363708475,0.000550639185631921,52,56.0,77,74.6,1.4807692307692308,1.3347503373819163,5
25,4,0.8290328274876758,12577.845759028485,0.9362801091054543,0.1642927274067961,0.0010823016460559261,22,23.4,77,74.8,3.409090909090909,3.201383399209486,5
25,5,0.8290328274876758,11389.37252365902,8.399885773279943,0.1728167460127075,0.0008296946461675281,24,24.0,53,51.8,2.2083333333333335,2.1583333333333337,5
25,6,0.8290328274876758,10611.368896208864,17.744809946717965,0.17699216326619277,0.0015088553621112402,17,18.6,53,51.4,2.9444444444444446,2.789245395127748,5
25,7,0.8290328274876758,10075.575338708106,8.130846165614665,0.16196382938877468,0.0020319536397939,17,18.4,51,47.8,3.0,2.6133986928104576,5
25,8,0.8290328274876758,9683.869108517623,36.79657305832696,0.14861658699893474,0.003091935991471586,14,15.8,39,35.0,2.5714285714285716,2.230756302521008,5
25,9,0.8290328274876758,9349.031971298842,23.840626990374282,0.14479792318383308,0.004908971271178946,10,13.4,34,32.2,3.4,2.4695970695970693,5
30,2,0.8547381936542466,16445.1790273036,0.0,0.17525833138693733,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5
30,3,0.8547381936542466,14552.546372917242,1.8293996947959088,0.1544227907035977,0.000663819860002405,52,54.8,77,75.0,1.4807692307692308,1.371335453688979,5
30,4,0.8547381936542466,13200.223960211815,10.654330910793629,0.15768377440245154,0.002076476838697832,20,23.4,75,71.6,3.5,3.077,5
30,5,0.8547381936542466,11998.708877078301,6.389685158875767,0.1672945049289369,0.001222639431204179,20,22.6,55,51.8,2.55,2.301897233201581,5
30,6,0.8547381936542466,11211.080931006985,10.722516238399072,0.1691430014262487,0.0010386102067062395,18,18.8,53,49.8,2.9444444444444446,2.662238930659983,5
30,7,0.8547381936542466,10681.042746064317,8.27863512821562,0.15546394487371112,0.0011811495100991238,17,17.6,50,48.0,2.9411764705882355,2.7338837289301687,5
30,8,0.8547381936542466,10269.457827286933,42.35687311385831,0.14301425348513433,0.003504525259820169,13,14.6,38,34.4,2.923076923076923,2.3894715578539105,5
30,9,0.8547381936542466,9926.705056899747,37.036736613674755,0.13994235955609824,0.0014999821215951374,9,12.6,38,33.8,3.6666666666666665,2.757142857142857,5
