pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,min_cluster_size_min,min_cluster_size_mean,max_cluster_size_max,max_cluster_size_mean,cluster_size_ratio_max,cluster_size_ratio_mean,runs
20,7,0.8078628927709965,9483.879940417126,47.0223325147971,0.16785737298448264,0.008936755630739184,11,16.8,55,45.2,5.0,2.909389282028601,5
20,8,0.8078628927709965,9019.008621597706,32.7986703563051,0.1599173771308285,0.005099141647590446,11,14.0,44,40.6,4.0,2.9916971916971917,5
20,9,0.8078628927709965,8535.223240739118,37.07603816166139,0.15986496553350243,0.0035808727217586695,8,12.6,42,36.2,3.875,2.9574175824175826,5
25,2,0.8388743105473393,15966.789580679815,0.0,0.20064741762634214,0.0,100,100.0,103,103.0,1.03,1.03,5
25,3,0.8388743105473393,13630.61622574987,5.219463217262286,0.18395100688304727,0.0007983788514897415,55,58.0,81,79.8,1.4727272727272727,1.3771287391743265,5
25,4,0.8388743105473393,12162.2692648553,0.3332741094127065,0.19147947755557632,0.00029500840327518205,36,36.0,67,67.0,1.8611111111111112,1.8611111111111112,5
25,5,0.8388743105473393,11366.803981254652,10.311369024414006,0.18951285744671703,0.0008698362590866001,14,19.6,67,67.0,4.785714285714286,3.5124242424242427,5
25,6,0.8388743105473393,10683.851375910574,15.154632534835917,0.17316740788119442,0.006264444181485611,14,20.2,54,50.4,3.642857142857143,2.585887445887446,5
25,7,0.8388743105473393,10184.7809662535,49.399138168867836,0.15803513938159341,0.009470077020788788,10,16.8,52,42.2,4.2,2.7142857142857144,5
25,8,0.8388743105473393,9702.056369940037,46.90706996324126,0.15294690356968993,0.0049959711573462585,7,12.0,45,36.8,6.428571428571429,3.560714285714286,5
25,9,0.8388743105473393,9269.081358189946,57.19535772877133,0.1502635522863427,0.0036146836557531324,6,11.0,43,39.2,5.166666666666667,3.7491575091575093,5
30,2,0.8615895367137849,16512.395313734625,0.0,0.1952123786134123,0.0,100,100.0,103,103.0,1.03,1.03,5
30,3,0.8615895367137849,14176.57985906673,8.714199018996105,0.17837047279064017,0.0007311079799639865,58,59.0,79,79.0,1.3620689655172413,1.3394371999885026,5
30,4,0.8615895367137849,12705.450604967535,0.43572309530783915,0.18473710776644556,0.00035336792694278804,36,36.0,67,67.0,1.8611111111111112,1.8611111111111112,5
30,5,0.8615895367137849,11922.804324251494,11.098430627954148,0.1806718456802316,0.002994450157637062,14,19.8,67,66.6,4.714285714285714,3.4621325051759833,5
30,6,0.8615895367137849,11213.941408272698,19.25340994911153,0.16768611657962915,0.00676513477045131,14,18.8,55,51.6,3.642857142857143,2.8505627705627705,5
30,7,0.8615895367137849,10685.18019607387,47.50333993658909,0.16220118889320229,0.004041144321806004,16,18.2,54,51.2,3.375,2.8449603174603175,5
30,8,0.8615895367137849,10266.301626249215,65.4836759873058,0.15083057699058416,0.011907456362891266,10,12.2,51,41.6,4.636363636363637,3.5247727272727274,5
30,9,0.8615895367137849,9814.95322876145,29.90152088563455,0.14281456727358677,0.006983103689458741,10,11.2,39,34.4,3.5454545454545454,3.131948051948052,5
