pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,min_cluster_size_min,min_cluster_size_mean,max_cluster_size_max,max_cluster_size_mean,cluster_size_ratio_max,cluster_size_ratio_mean,runs
18,3,0.9495637641926773,828.6306892589198,0.0,0.5208725180292378,0.0,1,1.0,180,180.0,180.0,180.0,5
18,4,0.9495637641926773,655.2794801867951,4.3081925410080135,0.27975401006975875,0.013391142519020625,1,1.0,116,113.2,116.0,113.2,5
18,5,0.9495637641926773,519.05540658249,0.3563105164425919,0.30020734410548705,0.0008977182426291189,1,1.0,102,101.0,102.0,101.0,5
18,6,0.9495637641926773,451.3248357393619,0.0,0.3052943921938221,0.0,1,1.0,95,95.0,95.0,95.0,5
18,7,0.9495637641926773,412.63948851198785,4.872003368058076,0.28709327779135496,0.01689978752276381,1,1.0,95,88.2,95.0,88.2,5
18,8,0.9495637641926773,377.2019922633929,2.827083440698806,0.24458601532749896,0.04892929350058784,1,1.0,86,73.6,86.0,73.6,5
18,9,0.9495637641926773,345.5133121399509,1.9311500371428687,0.26564716211600004,0.0364894244517918,1,1.0,92,80.8,92.0,80.8,5
20,2,0.9540540843869504,1079.112286130391,0.0,0.946324642055312,0.0,1,1.0,202,202.0,202.0,202.0,5
20,3,0.9540540843869504,847.4026110695977,0.0,0.5203138665064898,0.0,1,1.0,180,180.0,180.0,180.0,5
20,4,0.9540540843869504,673.5806144344799,4.191990661053188,0.27711830908953716,0.011311554876664671,1,1.0,118,115.6,118.0,115.6,5
20,5,0.9540540843869504,537.6083821843507,0.3984795238483965,0.294063904528835,0.0006721834162200802,1,1.0,100,98.8,100.0,98.8,5
20,6,0.9540540843869504,470.00224553326404,0.22541626959205477,0.2982638325288568,0.0004920137366763183,1,1.0,101,96.2,101.0,96.2,5
20,7,0.9540540843869504,428.42317107712654,5.077525372038839,0.2861965680264129,0.009607980932504956,1,1.0,93,88.2,93.0,88.2,5
20,8,0.9540540843869504,395.7395719049408,3.3624589794537867,0.2522001824046897,0.05958837196984011,1,1.0,92,80.4,92.0,80.4,5
20,9,0.9540540843869504,363.2161501693364,2.094955776225338,0.2463677861279665,0.047451879585712654,1,1.0,89,79.6,89.0,79.6,5
25,2,0.9626153378829709,1115.290597758626,0.0,0.94499463141191,0.0,1,1.0,202,202.0,202.0,202.0,5
25,3,0.9626153378829709,883.514565821675,0.5550599832491252,0.5162038852925434,0.004281267843865297,1,1.0,182,180.4,182.0,180.4,5
25,4,0.9626153378829709,709.0499053588998,5.092031932230598,0.2601706215723433,0.009643970035688914,1,1.0,116,113.6,116.0,113.6,5
25,5,0.9626153378829709,573.2953897385407,0.3230583385735329,0.2784924847991848,0.0007511614807013309,1,1.0,102,100.0,102.0,100.0,5
25,6,0.9626153378829709,505.48646489779077,0.22495840358333663,0.2824858302063576,0.0003979171482609106,1,1.0,101,96.2,101.0,96.2,5
25,7,0.9626153378829709,462.3722748555382,4.610963825995332,0.2734704763470272,0.011191596484882613,1,1.0,94,88.8,94.0,88.8,5
25,8,0.9626153378829709,429.43640007581615,4.2676909037762565,0.2722565457637166,0.009214011609374795,1,1.0,92,87.6,92.0,87.6,5
25,9,0.9626153378829709,402.311169323316,2.056304968712789,0.2337589987772472,0.03601846126169748,1,1.0,92,78.8,92.0,78.8,5
30,2,0.9690539705368346,1142.499127687505,0.0,0.9440077616201572,0.0,1,1.0,202,202.0,202.0,202.0,5
30,3,0.9690539705368346,910.6707013840818,0.5573030488050849,0.5111973543402377,0.004041508945326963,1,1.0,182,180.4,182.0,180.4,5
30,4,0.9690539705368346,734.6124696552315,4.0587665462667415,0.2593527724646625,0.008705168242053439,1,1.0,118,114.0,118.0,114.0,5
30,5,0.9690539705368346,600.4286152147778,0.23771789560888845,0.26750525868239433,0.0007280560594261518,1,1.0,102,100.6,102.0,100.6,5
30,6,0.9690539705368346,532.5967534350902,0.2382319037940981,0.2712885047685024,0.0008309439757427586,1,1.0,101,97.0,101.0,97.0,5
30,7,0.9690539705368346,492.5737560284941,3.8562393896405833,0.2578351697728882,0.018135979194365267,1,1.0,100,88.6,100.0,88.6,5
30,8,0.9690539705368346,456.2082867507528,2.3188222870937105,0.24145693614542094,0.04537010904241515,1,1.0,92,83.4,92.0,83.4,5
30,9,0.9690539705368346,424.0962476534226,4.207585293657735,0.22671093916782645,0.052817299311526365,1,1.0,92,81.2,92.0,81.2,5
