pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,min_cluster_size_min,min_cluster_size_mean,max_cluster_size_max,max_cluster_size_mean,cluster_size_ratio_max,cluster_size_ratio_mean,runs
25,5,0.8957564118492616,16.765313038516528,0.048096205009092736,0.18549297468001053,0.007266137620640682,17,19.4,70,55.8,4.117647058823529,2.9327731092436973,5
25,6,0.8957564118492616,15.562411623961236,0.031786235426411014,0.16967219740531975,0.0013318125533996513,18,19.8,47,45.8,2.5555555555555554,2.3269841269841267,5
25,7,0.8957564118492616,14.556197028005561,0.023976883231266954,0.17219859704125756,0.0010234238265892305,15,15.8,44,40.8,2.75,2.5825,5
25,8,0.8957564118492616,13.845514895772373,0.0526645805493907,0.17253854182079462,0.0038766961715353404,15,15.4,43,35.6,2.8666666666666667,2.3158333333333334,5
25,9,0.8957564118492616,13.243380387975241,0.07549955296036764,0.16710571205613992,0.003407809443392126,11,14.0,36,32.4,3.272727272727273,2.3739685314685315,5
30,2,0.9140905432622031,24.243313873050944,0.0,0.27311041790565016,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5
30,3,0.9140905432622031,21.23045134326672,0.000232296969414715,0.2222971073274525,0.0009036265826828912,48,49.2,102,102.0,2.125,2.0740000000000003,5
30,4,0.9140905432622031,18.677054229967705,0.006771338404300313,0.2042421859398428,0.0006156592827563529,31,31.8,71,70.2,2.2903225806451615,2.209310850439883,5
30,5,0.9140905432622031,17.419379703027026,0.05494417406373196,0.1836927812531294,0.008691147137704604,16,18.6,70,58.6,4.117647058823529,3.210235760971055,5
30,6,0.9140905432622031,16.249894635222596,0.07155063315690044,0.16947928772947804,0.014278533513426783,15,18.8,71,50.6,4.733333333333333,2.813928571428572,5
30,7,0.9140905432622031,15.237209606489682,0.03242612468138586,0.16609378006623085,0.0013407179722354553,15,16.0,47,41.2,2.9375,2.578921568627451,5
30,8,0.9140905432622031,14.501537082886376,0.03413365664332546,0.1626804805188789,0.0027155650220753603,16,16.0,44,35.4,2.75,2.2125,5
30,9,0.9140905432622031,13.9124029049494,0.09209263164650536,0.16182535161457667,0.0018430298768779912,12,14.2,36,33.2,3.0,2.3676190476190477,5
