pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,runs
20,6,0.7644719051519413,7805.200494895951,3.280987063455124,0.16315391746675562,0.0015541003504733056,5
20,7,0.7644719051519413,7525.237487782392,31.81805474552165,0.15371401131584167,0.004061105712598853,5
20,8,0.7644719051519413,7249.8869405058795,15.274649122583556,0.15334075447994783,0.006537169857587805,5
20,9,0.7644719051519413,7031.133675680705,24.10474277634923,0.13745026131942736,0.0108549787693403,5
25,2,0.8005540246977063,11680.806162549916,0.0,0.24239822152595297,0.0,5
25,3,0.8005540246977063,10580.050137498314,0.28322375587528836,0.16936709557755072,0.00027040384130498207,5
25,4,0.8005540246977063,9680.03383692837,1.2921843980267482,0.1492636606850215,0.0018388467190162167,5
25,5,0.8005540246977063,9017.823679001278,1.7560124664017733,0.1569156511323051,0.001501652788083255,5
25,6,0.8005540246977063,8509.926778956773,7.768595961978027,0.15238087899093317,0.0035321525594086134,5
25,7,0.8005540246977063,8232.334815549655,29.586049925843888,0.14518948769658144,0.005495750609215567,5
25,8,0.8005540246977063,7949.943376779022,35.61676163093236,0.1402092524728925,0.005467790515703217,5
25,9,0.8005540246977063,7721.629091736693,27.499539466315063,0.12827295332437633,0.011660208712085998,5
30,2,0.8285433652509544,12236.203203268633,0.0,0.23456329539027704,0.0,5
30,3,0.8285433652509544,11135.226812544404,0.026542518672969126,0.1615805032263683,6.0285383827124865e-05,5
30,4,0.8285433652509544,10233.775240864965,2.9604080319873938,0.14121415428583092,0.001649415524722107,5
30,5,0.8285433652509544,9567.289098059138,0.7852397764994024,0.14982125447479946,0.00047161747815107567,5
30,6,0.8285433652509544,9060.632481363135,15.621697211095963,0.14500238522341047,0.0026173583648714236,5
30,7,0.8285433652509544,8760.299820001575,24.738151909368298,0.132761792071712,0.003500010555207186,5
30,8,0.8285433652509544,8493.151152088762,21.68502929260246,0.12866075039568564,0.007179148947781716,5
30,9,0.8285433652509544,8268.95276014301,25.782022774965313,0.12126164003725615,0.009550146303055998,5
