pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,runs
20,7,0.8699079238582174,13.605325895276305,0.021560330612733783,0.18149467183110332,0.0014222338372765749,5
20,8,0.8699079238582174,12.926912208114993,0.05872084247882639,0.17792681114880768,0.0018437640801287332,5
20,9,0.8699079238582174,12.3032932467847,0.07919568962871543,0.17345413792232872,0.003572771467227379,5
25,2,0.8957564118492616,23.55490052386267,0.0,0.27872766031179114,0.0,5
25,3,0.8957564118492616,20.543703901970503,0.0006614445206777933,0.22712824248867108,0.0008383228150298828,5
25,4,0.8957564118492616,17.988842187388162,0.005370012779480955,0.21013804244186174,0.001348262809905062,5
25,5,0.8957564118492616,16.765313038516528,0.048096205009092736,0.18549297468001053,0.007266137620640682,5
25,6,0.8957564118492616,15.562411623961236,0.031786235426411014,0.16967219740531975,0.0013318125533996513,5
25,7,0.8957564118492616,14.556197028005561,0.023976883231266954,0.17219859704125756,0.0010234238265892305,5
25,8,0.8957564118492616,13.845514895772373,0.0526645805493907,0.17253854182079462,0.0038766961715353404,5
25,9,0.8957564118492616,13.243380387975241,0.07549955296036764,0.16710571205613992,0.003407809443392126,5
30,2,0.9140905432622031,24.243313873050944,0.0,0.27311041790565016,0.0,5
30,3,0.9140905432622031,21.23045134326672,0.000232296969414715,0.2222971073274525,0.0009036265826828912,5
30,4,0.9140905432622031,18.677054229967705,0.006771338404300313,0.2042421859398428,0.0006156592827563529,5
30,5,0.9140905432622031,17.419379703027026,0.05494417406373196,0.1836927812531294,0.008691147137704604,5
30,6,0.9140905432622031,16.249894635222596,0.07155063315690044,0.16947928772947804,0.014278533513426783,5
30,7,0.9140905432622031,15.237209606489682,0.03242612468138586,0.16609378006623085,0.0013407179722354553,5
30,8,0.9140905432622031,14.501537082886376,0.03413365664332546,0.1626804805188789,0.0027155650220753603,5
30,9,0.9140905432622031,13.9124029049494,0.09209263164650536,0.16182535161457667,0.0018430298768779912,5
